model_type,comparison,prompt_idx,seed,image1_path,image2_path,fid_score
dmd,dd_with_neg_vs_baseline,12,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/dmd/dd_noneg/0012_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/dmd/dd_withneg/0012_1337_withneg.png,20.64838409423828
dmd,dd_with_neg_vs_baseline,12,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/dmd/dd_noneg/0012_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/dmd/dd_withneg/0012_2025_withneg.png,19.254804611206055
dmd,dd_with_neg_vs_baseline,13,42,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/dmd/dd_noneg/0013_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/dmd/dd_withneg/0013_42_withneg.png,12.284146308898926
dmd,dd_with_neg_vs_baseline,13,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/dmd/dd_noneg/0013_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/dmd/dd_withneg/0013_1337_withneg.png,18.752424240112305
dmd,dd_with_neg_vs_baseline,13,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/dmd/dd_noneg/0013_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/dmd/dd_withneg/0013_2025_withneg.png,18.063196182250977
dmd,dd_with_neg_vs_baseline,14,42,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/dmd/dd_noneg/0014_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/dmd/dd_withneg/0014_42_withneg.png,15.658859252929688
dmd,dd_with_neg_vs_baseline,14,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/dmd/dd_noneg/0014_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/dmd/dd_withneg/0014_1337_withneg.png,20.030254364013672
dmd,dd_with_neg_vs_baseline,14,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/dmd/dd_noneg/0014_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/dmd/dd_withneg/0014_2025_withneg.png,13.74910831451416
dmd,dd_with_neg_vs_baseline,15,42,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/dmd/dd_noneg/0015_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/dmd/dd_withneg/0015_42_withneg.png,16.67707633972168
dmd,dd_with_neg_vs_baseline,15,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/dmd/dd_noneg/0015_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/dmd/dd_withneg/0015_1337_withneg.png,18.71393394470215
dmd,dd_with_neg_vs_baseline,15,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/dmd/dd_noneg/0015_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/dmd/dd_withneg/0015_2025_withneg.png,14.711332321166992
hyper,dd_with_neg_vs_baseline,0,42,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_noneg/0000_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_withneg/0000_42_withneg.png,16.513681411743164
hyper,dd_with_neg_vs_baseline,0,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_noneg/0000_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_withneg/0000_1337_withneg.png,17.849716186523438
hyper,dd_with_neg_vs_baseline,0,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_noneg/0000_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_withneg/0000_2025_withneg.png,18.437789916992188
hyper,dd_with_neg_vs_baseline,1,42,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_noneg/0001_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_withneg/0001_42_withneg.png,15.376850128173828
hyper,dd_with_neg_vs_baseline,1,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_noneg/0001_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_withneg/0001_1337_withneg.png,18.820091247558594
hyper,dd_with_neg_vs_baseline,1,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_noneg/0001_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_withneg/0001_2025_withneg.png,15.567320823669434
hyper,dd_with_neg_vs_baseline,2,42,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_noneg/0002_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_withneg/0002_42_withneg.png,16.798431396484375
hyper,dd_with_neg_vs_baseline,2,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_noneg/0002_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_withneg/0002_1337_withneg.png,12.721458435058594
hyper,dd_with_neg_vs_baseline,2,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_noneg/0002_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_withneg/0002_2025_withneg.png,18.688364028930664
hyper,dd_with_neg_vs_baseline,3,42,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_noneg/0003_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_withneg/0003_42_withneg.png,16.106481552124023
hyper,dd_with_neg_vs_baseline,3,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_noneg/0003_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_withneg/0003_1337_withneg.png,14.34564208984375
hyper,dd_with_neg_vs_baseline,3,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_noneg/0003_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_withneg/0003_2025_withneg.png,17.78424072265625
hyper,dd_with_neg_vs_baseline,4,42,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_noneg/0004_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_withneg/0004_42_withneg.png,17.5959415435791
hyper,dd_with_neg_vs_baseline,4,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_noneg/0004_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_withneg/0004_1337_withneg.png,17.494020462036133
hyper,dd_with_neg_vs_baseline,4,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_noneg/0004_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_withneg/0004_2025_withneg.png,18.79762840270996
hyper,dd_with_neg_vs_baseline,5,42,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_noneg/0005_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_withneg/0005_42_withneg.png,16.88005256652832
hyper,dd_with_neg_vs_baseline,5,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_noneg/0005_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_withneg/0005_1337_withneg.png,18.487504959106445
hyper,dd_with_neg_vs_baseline,5,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_noneg/0005_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_withneg/0005_2025_withneg.png,18.37860870361328
hyper,dd_with_neg_vs_baseline,6,42,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_noneg/0006_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_withneg/0006_42_withneg.png,11.275813102722168
hyper,dd_with_neg_vs_baseline,6,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_noneg/0006_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_withneg/0006_1337_withneg.png,22.901226043701172
hyper,dd_with_neg_vs_baseline,6,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_noneg/0006_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_withneg/0006_2025_withneg.png,18.418149948120117
hyper,dd_with_neg_vs_baseline,7,42,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_noneg/0007_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_withneg/0007_42_withneg.png,8.239670753479004
hyper,dd_with_neg_vs_baseline,7,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_noneg/0007_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_withneg/0007_1337_withneg.png,15.883881568908691
hyper,dd_with_neg_vs_baseline,7,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_noneg/0007_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_withneg/0007_2025_withneg.png,16.50393295288086
hyper,dd_with_neg_vs_baseline,8,42,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_noneg/0008_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_withneg/0008_42_withneg.png,17.156156539916992
hyper,dd_with_neg_vs_baseline,8,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_noneg/0008_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_withneg/0008_1337_withneg.png,17.6052303314209
hyper,dd_with_neg_vs_baseline,8,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_noneg/0008_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_withneg/0008_2025_withneg.png,9.35574722290039
hyper,dd_with_neg_vs_baseline,9,42,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_noneg/0009_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_withneg/0009_42_withneg.png,22.6121826171875
hyper,dd_with_neg_vs_baseline,9,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_noneg/0009_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_withneg/0009_1337_withneg.png,18.6608829498291
hyper,dd_with_neg_vs_baseline,9,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_noneg/0009_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_withneg/0009_2025_withneg.png,19.177734375
hyper,dd_with_neg_vs_baseline,10,42,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_noneg/0010_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_withneg/0010_42_withneg.png,17.89020538330078
hyper,dd_with_neg_vs_baseline,10,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_noneg/0010_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_withneg/0010_1337_withneg.png,20.451215744018555
hyper,dd_with_neg_vs_baseline,10,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_noneg/0010_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_withneg/0010_2025_withneg.png,13.871747970581055
hyper,dd_with_neg_vs_baseline,11,42,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_noneg/0011_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_withneg/0011_42_withneg.png,17.266353607177734
hyper,dd_with_neg_vs_baseline,11,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_noneg/0011_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_withneg/0011_1337_withneg.png,16.777711868286133
hyper,dd_with_neg_vs_baseline,11,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_noneg/0011_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_withneg/0011_2025_withneg.png,13.6871976852417
hyper,dd_with_neg_vs_baseline,12,42,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_noneg/0012_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_withneg/0012_42_withneg.png,12.60353946685791
hyper,dd_with_neg_vs_baseline,12,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_noneg/0012_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_withneg/0012_1337_withneg.png,18.920412063598633
hyper,dd_with_neg_vs_baseline,12,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_noneg/0012_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_withneg/0012_2025_withneg.png,13.544007301330566
hyper,dd_with_neg_vs_baseline,13,42,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_noneg/0013_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_withneg/0013_42_withneg.png,10.040948867797852
hyper,dd_with_neg_vs_baseline,13,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_noneg/0013_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_withneg/0013_1337_withneg.png,14.278644561767578
hyper,dd_with_neg_vs_baseline,13,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_noneg/0013_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_withneg/0013_2025_withneg.png,15.463386535644531
hyper,dd_with_neg_vs_baseline,14,42,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_noneg/0014_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_withneg/0014_42_withneg.png,19.476734161376953
hyper,dd_with_neg_vs_baseline,14,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_noneg/0014_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_withneg/0014_1337_withneg.png,16.060550689697266
hyper,dd_with_neg_vs_baseline,14,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_noneg/0014_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_withneg/0014_2025_withneg.png,17.080677032470703
hyper,dd_with_neg_vs_baseline,15,42,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_noneg/0015_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_withneg/0015_42_withneg.png,12.499381065368652
hyper,dd_with_neg_vs_baseline,15,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_noneg/0015_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_withneg/0015_1337_withneg.png,11.910246849060059
hyper,dd_with_neg_vs_baseline,15,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_noneg/0015_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/hyper/dd_withneg/0015_2025_withneg.png,15.83032512664795
lcm,dd_with_neg_vs_baseline,0,42,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_noneg/0000_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_withneg/0000_42_withneg.png,20.36118507385254
lcm,dd_with_neg_vs_baseline,0,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_noneg/0000_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_withneg/0000_1337_withneg.png,16.134714126586914
lcm,dd_with_neg_vs_baseline,0,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_noneg/0000_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_withneg/0000_2025_withneg.png,17.652193069458008
lcm,dd_with_neg_vs_baseline,1,42,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_noneg/0001_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_withneg/0001_42_withneg.png,16.209300994873047
lcm,dd_with_neg_vs_baseline,1,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_noneg/0001_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_withneg/0001_1337_withneg.png,21.629430770874023
lcm,dd_with_neg_vs_baseline,1,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_noneg/0001_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_withneg/0001_2025_withneg.png,16.02741050720215
lcm,dd_with_neg_vs_baseline,2,42,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_noneg/0002_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_withneg/0002_42_withneg.png,19.34698486328125
lcm,dd_with_neg_vs_baseline,2,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_noneg/0002_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_withneg/0002_1337_withneg.png,19.523588180541992
lcm,dd_with_neg_vs_baseline,2,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_noneg/0002_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_withneg/0002_2025_withneg.png,12.259332656860352
lcm,dd_with_neg_vs_baseline,3,42,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_noneg/0003_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_withneg/0003_42_withneg.png,18.922727584838867
lcm,dd_with_neg_vs_baseline,3,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_noneg/0003_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_withneg/0003_1337_withneg.png,15.644661903381348
lcm,dd_with_neg_vs_baseline,3,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_noneg/0003_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_withneg/0003_2025_withneg.png,17.336763381958008
lcm,dd_with_neg_vs_baseline,4,42,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_noneg/0004_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_withneg/0004_42_withneg.png,14.84691333770752
lcm,dd_with_neg_vs_baseline,4,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_noneg/0004_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_withneg/0004_1337_withneg.png,20.997804641723633
lcm,dd_with_neg_vs_baseline,4,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_noneg/0004_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_withneg/0004_2025_withneg.png,18.292978286743164
lcm,dd_with_neg_vs_baseline,5,42,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_noneg/0005_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_withneg/0005_42_withneg.png,19.137956619262695
lcm,dd_with_neg_vs_baseline,5,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_noneg/0005_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_withneg/0005_1337_withneg.png,19.73317527770996
lcm,dd_with_neg_vs_baseline,5,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_noneg/0005_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_withneg/0005_2025_withneg.png,18.872085571289062
lcm,dd_with_neg_vs_baseline,6,42,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_noneg/0006_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_withneg/0006_42_withneg.png,19.23980140686035
lcm,dd_with_neg_vs_baseline,6,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_noneg/0006_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_withneg/0006_1337_withneg.png,16.2506103515625
lcm,dd_with_neg_vs_baseline,6,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_noneg/0006_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_withneg/0006_2025_withneg.png,19.749454498291016
lcm,dd_with_neg_vs_baseline,7,42,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_noneg/0007_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_withneg/0007_42_withneg.png,17.22385025024414
lcm,dd_with_neg_vs_baseline,7,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_noneg/0007_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_withneg/0007_1337_withneg.png,17.340967178344727
lcm,dd_with_neg_vs_baseline,7,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_noneg/0007_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_withneg/0007_2025_withneg.png,17.36607551574707
lcm,dd_with_neg_vs_baseline,8,42,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_noneg/0008_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_withneg/0008_42_withneg.png,15.445283889770508
lcm,dd_with_neg_vs_baseline,8,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_noneg/0008_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_withneg/0008_1337_withneg.png,16.9600887298584
lcm,dd_with_neg_vs_baseline,8,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_noneg/0008_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_withneg/0008_2025_withneg.png,17.442365646362305
lcm,dd_with_neg_vs_baseline,9,42,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_noneg/0009_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_withneg/0009_42_withneg.png,13.046745300292969
lcm,dd_with_neg_vs_baseline,9,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_noneg/0009_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_withneg/0009_1337_withneg.png,17.223445892333984
lcm,dd_with_neg_vs_baseline,9,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_noneg/0009_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_withneg/0009_2025_withneg.png,19.091880798339844
lcm,dd_with_neg_vs_baseline,10,42,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_noneg/0010_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_withneg/0010_42_withneg.png,9.495140075683594
lcm,dd_with_neg_vs_baseline,10,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_noneg/0010_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_withneg/0010_1337_withneg.png,19.406896591186523
lcm,dd_with_neg_vs_baseline,10,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_noneg/0010_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_withneg/0010_2025_withneg.png,18.21172332763672
lcm,dd_with_neg_vs_baseline,11,42,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_noneg/0011_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_withneg/0011_42_withneg.png,15.0558443069458
lcm,dd_with_neg_vs_baseline,11,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_noneg/0011_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_withneg/0011_1337_withneg.png,18.321548461914062
lcm,dd_with_neg_vs_baseline,11,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_noneg/0011_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_withneg/0011_2025_withneg.png,16.332033157348633
lcm,dd_with_neg_vs_baseline,12,42,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_noneg/0012_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_withneg/0012_42_withneg.png,11.089105606079102
lcm,dd_with_neg_vs_baseline,12,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_noneg/0012_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_withneg/0012_1337_withneg.png,21.414634704589844
lcm,dd_with_neg_vs_baseline,12,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_noneg/0012_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_withneg/0012_2025_withneg.png,13.808448791503906
lcm,dd_with_neg_vs_baseline,13,42,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_noneg/0013_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_withneg/0013_42_withneg.png,10.634703636169434
lcm,dd_with_neg_vs_baseline,13,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_noneg/0013_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_withneg/0013_1337_withneg.png,19.179401397705078
